9

Author: Jake Vallow
Organisation: University of York, Wolfson Atmospheric Chemistry Laboratory
contact: jake.vallow@york.ac.uk
Instrument ID: Single Channel NO-LIF, laser 3
label: Example data
Reprocessed on: 2025/05/22 17:10:46
Time reference: (seconds since 1904-01-01 00:00:00)
Permalink to reprocess code: 

mac_time_s,lsr_pwr_on_mW,lsr_pwr_off_mW,lsr_pwr_mW,ref_on_cts,ref_off_cts,ref_cts_diff,sig_A_on_cts,sig_A_off_cts,sig_A_diff_cts,task,cal_mfc,blc_flag_0,blc_flag_1,sig_cell_flow,cell_pressure,ref_cell_flow
3814306278.061,0.48540000000000005,0.5050749999999999,0.4952375,620063.7617148844,85415.8535531354,534647.908161749,81210.99539411612,10235.26280856772,70975.7325855484,2.0,0.503320336342,1.0,1.0,0.978731967512,96.6737880707,0.501225934029
3814306278.161,0.48659125000000003,0.503355,0.494973125,610625.4065872271,84824.61334212974,525800.7932450974,80999.61034206569,10660.753515534274,70338.85682653141,2.0,0.503320336342,1.0,1.0,0.978731967512,96.6737880707,0.501225934029
3814306278.261,0.488175,0.5040800000000001,0.49612750000000005,618377.8413986322,82401.35081691344,535976.4905817187,81132.62505603163,12394.537072346431,68738.0879836852,2.0,0.503320336342,1.0,1.0,0.941415668296,98.3022334099,0.502101864815
3814306278.361,0.48962625000000004,0.497305,0.493465625,624603.4115875907,89724.25381659617,534879.1577709946,78668.73456008836,9151.331606007927,69517.40295408043,2.0,0.503320336342,1.0,1.0,0.941415668296,98.3022334099,0.502101864815
3814306278.461,0.48761125000000005,0.50612,0.49686562500000003,608645.0234608077,88183.51721246784,520461.5062483399,77941.63294656378,11218.16577375582,66723.46717280796,2.0,0.503320336342,1.0,1.0,0.9197874932,101.559124088,0.495966529846
3814306278.561,0.48764625,0.50196,0.494803125,604388.369186274,81764.77909905244,522623.5900872216,79684.49024908333,10796.227055768268,68888.26319331507,2.0,0.503320336342,1.0,1.0,0.9197874932,101.559124088,0.495966529846
3814306278.661,0.48759375,0.4929,0.49024687499999997,609069.1230374282,86746.57989320827,522322.54314421996,78492.14652600128,11311.776291404529,67180.37023459675,2.0,0.498046875,1.0,1.0,0.942619128102,102.237626553,0.492460260391
3814306278.761,0.4885675,0.501035,0.49480124999999997,616588.7946098348,89004.50771134216,527584.2868984926,79848.00571402225,10716.608060093213,69131.39765392903,2.0,0.498046875,1.0,1.0,0.942619128102,102.237626553,0.492460260391
3814306278.861,0.48560375,0.500905,0.493254375,603713.2398996288,93179.50803545417,510533.7318641746,78790.5479752063,8606.31846920773,70184.22950599856,2.0,0.498046875,1.0,1.0,1.00888760981,99.795057106,0.497719664574
3814306278.961,0.485465,0.506695,0.49607999999999997,621430.5287324453,90672.70190053899,530757.8268319063,79087.9620007191,12121.031878083593,66966.9301226355,2.0,0.498046875,1.0,1.0,1.00888760981,99.795057106,0.497719664574
3814306279.061,0.48735875,0.49783,0.49259437500000003,619320.5421473935,95220.73869285476,524099.8034545387,81226.50610594706,10480.52250802207,70745.98359792499,2.0,0.498046875,1.0,1.0,1.06451400013,106.580278873,0.499472799301
3814306279.161,0.48669875,0.496495,0.49159687500000004,614484.2975869067,89909.85253607968,524574.445050827,77844.46391374344,11960.126830515073,65884.33708322837,2.0,0.498046875,1.0,1.0,1.06451400013,106.580278873,0.499472799301
3814306279.261,0.48825125,0.5003299999999999,0.494290625,618382.6077621146,92837.23138791684,525545.3763741978,81011.1380854382,10005.315943271982,71005.82214216622,2.0,0.4716796875,1.0,1.0,1.0378872416,99.795057106,0.502101864815
3814306279.361,0.48865625,0.49802,0.493338125,618583.1297480032,91627.28129153908,526955.8484564641,78496.57814781547,9653.8627749278,68842.71537288767,2.0,0.4716796875,1.0,1.0,1.0378872416,99.795057106,0.502101864815
3814306279.461,0.4878025,0.504175,0.49598875000000003,605253.9423853657,91908.65079831492,513345.2915870508,77933.65570481044,11135.506439206656,66798.14926560379,2.0,0.4716796875,1.0,1.0,1.08511816483,100.744999981,0.504730930328
3814306279.561,0.4870025,0.5007999999999999,0.49390124999999996,610640.2057211886,88865.53482190118,521774.6708992874,82759.44328151215,12266.023823839043,70493.41945767311,2.0,0.4716796875,1.0,1.0,1.08511816483,100.744999981,0.504730930328
3814306279.661,0.4885975,0.5041549999999999,0.49637624999999996,608620.3628289909,87470.7764237721,521149.5864052188,78239.24726712734,11430.584271710002,66808.66299541734,2.0,0.4716796875,1.0,1.0,1.052405864,99.3879950523,0.502977795601
3814306279.761,0.48751875,0.49846500000000005,0.492991875,614613.4423420598,90280.95147203695,524332.4908700229,81084.60845458976,10182.657727013397,70901.95072757636,2.0,0.4716796875,1.0,1.0,1.052405864,99.3879950523,0.502977795601
3814306279.861,0.49012625,0.507205,0.498665625,604722.0304927421,82978.1011506638,521743.9293420783,78202.31552040779,10284.688311999043,67917.62720840875,2.0,0.494335949421,1.0,1.0,1.04151528252,97.352290535,0.504730930328
3814306279.961,0.48942125,0.5085850000000001,0.499003125,618190.3999827307,88049.58509236519,530140.8148903656,78425.88167890944,11185.602479086256,67240.27919982318,2.0,0.494335949421,1.0,1.0,1.04151528252,97.352290535,0.504730930328
3814306280.061,0.48891125,0.503255,0.496083125,614682.916953658,87246.83032405404,527436.086629604,78403.85547138832,11082.558268150147,67321.29720323818,2.0,0.494335949421,1.0,1.0,0.994406600421,100.066497517,0.504730930328
3814306280.161,0.49003125000000003,0.49733,0.493680625,615428.6006410297,88386.96130394064,527041.639337089,79906.22045173796,11215.099613682385,68691.12083805558,2.0,0.494335949421,1.0,1.0,0.994406600421,100.066497517,0.504730930328
3814306280.261,0.49128875,0.503835,0.49756187500000004,610336.7641233065,91960.26325228033,518376.5008710262,78460.38520039126,11295.817123382538,67164.56807700872,2.0,0.494335949421,1.0,1.0,0.959460986339,96.6737880707,0.500348730087
3814306280.361,0.4929175,0.507665,0.5002912500000001,608409.404794983,84721.40491996243,523687.9998750206,78308.63123906715,9469.955577103696,68838.67566196345,2.0,0.494335949421,1.0,1.0,0.959460986339,96.6737880707,0.500348730087
3814306280.461,0.49084375,0.50787,0.49935687500000003,607131.3070333949,83823.23010313268,523308.07693026226,79869.98736575496,11586.346733812137,68283.64063194282,2.0,0.491015642881,1.0,1.0,0.977527643949,100.066497517,0.497719664574
3814306280.561,0.49303625,0.50372,0.498378125,617537.9825898635,89092.12441011993,528445.8581797435,80137.28096364457,11174.916656734102,68962.36430691047,2.0,0.491015642881,1.0,1.0,0.977527643949,100.066497517,0.497719664574
3814306280.661,0.49290625,0.5054050000000001,0.49915562500000005,609533.3519394287,84869.26767625535,524664.0842631734,80064.93885433508,11242.019950847416,68822.91890348766,2.0,0.491015642881,1.0,1.0,0.939010756688,99.795057106,0.501225934029
3814306280.761,0.49300374999999996,0.511685,0.502344375,625418.1829716577,85425.35531863105,539992.8276530267,80766.25150875989,13145.7076326496,67620.54387611029,2.0,0.491015642881,1.0,1.0,0.939010756688,99.795057106,0.501225934029
3814306280.861,0.49320625,0.509495,0.501350625,628561.2454805446,85023.66431398266,543537.5811665619,78412.41029260581,9740.099577637604,68672.3107149682,2.0,0.491015642881,1.0,1.0,0.975117507554,102.237626553,0.504730930328
3814306280.961,0.49437875000000003,0.504255,0.499316875,622942.8309676528,89896.86119972542,533045.9697679274,78545.6634898351,11919.979856221129,66625.68363361398,2.0,0.491015642881,1.0,1.0,0.975117507554,102.237626553,0.504730930328
3814306281.061,0.49231,0.50358,0.497945,614809.8928831867,81021.57113433711,533788.3217488496,80319.56919655032,11919.033338953877,68400.53585759645,2.0,0.5029296875,1.0,1.0,1.00285247831,100.744999981,0.500348730087
3814306281.161,0.49127125000000005,0.5097,0.500485625,621255.0020791433,78994.41822902064,542260.5838501226,80726.15015278192,10526.685127797704,70199.46502498421,2.0,0.5029296875,1.0,1.0,1.00285247831,100.744999981,0.500348730087
3814306281.261,0.49156875,0.50583,0.498699375,629783.5001943795,83452.21536048313,546331.2848338963,79202.8452558226,11635.103138214261,67567.74211760834,2.0,0.5029296875,1.0,1.0,1.0354683974,96.5381664276,0.502101864815
3814306281.361,0.49207375,0.499715,0.495894375,622244.7107477542,92826.12966946814,529418.581078286,81757.82986920445,11366.652711057777,70391.17715814667,2.0,0.5029296875,1.0,1.0,1.0354683974,96.5381664276,0.502101864815
3814306281.461,0.49419250000000003,0.509525,0.50185875,604581.9165137466,85525.51868400388,519056.39782974275,76268.22692450474,9348.724668783976,66919.50225572076,2.0,0.5029296875,1.0,1.0,1.00285247831,98.1666117668,0.502977795601
3814306281.561,0.49176125,0.5034,0.497580625,627000.0345873177,89689.41858327795,537310.6160040398,81209.4982443109,9764.082205041643,71445.41603926926,2.0,0.5029296875,1.0,1.0,1.00285247831,98.1666117668,0.502977795601
3814306281.661,0.49118249999999997,0.509975,0.50057875,619736.1426140099,89233.03440607508,530503.1082079348,80127.15751473869,12249.607717807627,67877.54979693107,2.0,0.49550780654,1.0,1.0,0.933000874575,100.609181213,0.500348730087
3814306281.761,0.49374874999999996,0.508115,0.500931875,626920.6260383097,85153.21772700684,541767.4083113028,77961.3495264888,10675.884950577634,67285.46457591117,2.0,0.49550780654,1.0,1.0,0.933000874575,100.609181213,0.500348730087
3814306281.861,0.49368625,0.505555,0.499620625,620362.8141788722,81075.77378903383,539287.0403898383,80042.7571715084,12464.846544036503,67577.9106274719,2.0,0.49550780654,1.0,1.0,0.957055210721,98.5736738205,0.499472799301
3814306281.961,0.49253625,0.506195,0.499365625,636692.3075851997,85998.7413434374,550693.5662417624,79269.03264447085,10009.209879740116,69259.82276473074,2.0,0.49550780654,1.0,1.0,0.957055210721,98.5736738205,0.499472799301
3814306282.061,0.4935625,0.50885,0.5012062500000001,613909.4984905496,85205.25280286031,528704.2456876893,80235.81386583342,10245.179808842899,69990.63405699053,2.0,0.49550780654,1.0,1.0,0.972707719511,99.795057106,0.499472799301
3814306282.161,0.49280124999999997,0.5081,0.500450625,624232.5378765307,85764.85685708736,538467.6810194433,80242.52549685421,11387.06520430511,68855.4602925491,2.0,0.49550780654,1.0,1.0,0.972707719511,99.795057106,0.499472799301
3814306282.261,0.49707625,0.49907,0.498073125,617158.7722730894,86814.20930035735,530344.562972732,80710.83189022772,10865.930639053997,69844.90125117372,2.0,0.505468785763,1.0,1.0,0.971503831009,103.459009838,0.496842460632
3814306282.361,0.49763875,0.506205,0.5019218750000001,621143.948952387,83992.2365872757,537151.7123651113,84008.69651860477,10712.553511729187,73296.14300687559,2.0,0.505468785763,1.0,1.0,0.971503831009,103.459009838,0.496842460632
3814306282.461,0.49427,0.51244,0.503355,617536.2879457383,85154.2825289346,532382.0054168038,79082.00788671164,9490.11208822898,69591.89579848266,2.0,0.505468785763,1.0,1.0,0.990786993235,102.10200491,0.500348730087
3814306282.561,0.49502625,0.50894,0.501983125,610678.8161522863,86142.24196953002,524536.5741827562,79541.12463611847,9647.01283969828,69894.1117964202,2.0,0.505468785763,1.0,1.0,0.990786993235,102.10200491,0.500348730087
3814306282.661,0.49755125,0.5058849999999999,0.501718125,594579.4336399519,82384.57640361998,512194.8572363319,75898.20191169214,11953.837196369923,63944.36471532222,2.0,0.505468785763,1.0,1.0,1.04514410685,100.20211916,0.502101864815
3814306282.761,0.49632,0.50649,0.501405,597396.1348762065,86141.96157415352,511254.173302053,76426.55501147152,11414.332861897276,65012.22214957424,2.0,0.505468785763,1.0,1.0,1.04514410685,100.20211916,0.502101864815
3814306282.861,0.49590124999999996,0.50758,0.501740625,607760.1774765362,79519.87307551478,528240.3044010215,77913.33253009352,10179.110504444117,67734.2220256494,2.0,0.501757800579,1.0,1.0,1.04030467718,99.2521762848,0.503854999542
3814306282.961,0.49407375,0.514215,0.504144375,595701.2206214007,88304.5177614045,507396.70285999624,77005.24766619947,10329.07665885314,66676.17100734633,2.0,0.501757800579,1.0,1.0,1.04030467718,99.2521762848,0.503854999542
3814306283.061,0.49666,0.5076849999999999,0.5021724999999999,612786.8177589222,95498.90340608504,517287.9143528372,78245.46468731655,10284.586021273453,67960.87866604309,2.0,0.501757800579,1.0,1.0,1.00405862921,98.709492588,0.503854999542
3814306283.161,0.498145,0.506935,0.50254,598251.3395965428,86561.14389002368,511690.19570651907,77790.61951664647,11204.967118026887,66585.65239861958,2.0,0.501757800579,1.0,1.0,1.00405862921,98.709492588,0.503854999542
3814306283.261,0.49668249999999997,0.5141549999999999,0.5054187499999999,610137.0541805117,84660.32949738481,525476.7246831269,79788.80112150699,10238.797260999785,69550.0038605072,2.0,0.501757800579,1.0,1.0,0.966685648083,97.8951713562,0.502977795601
3814306283.361,0.49432624999999997,0.514905,0.504615625,611673.1458226696,80895.47848107868,530777.667341591,79740.84679697843,9639.094543429423,70101.752253549,2.0,0.501757800579,1.0,1.0,0.966685648083,97.8951713562,0.502977795601
3814306283.461,0.49918625,0.517245,0.508215625,620356.2502965225,87370.8082624152,532985.4420341073,80412.74079142172,8699.658970143333,71713.08182127838,2.0,0.494140625,1.0,1.0,0.965482194643,98.9807358742,0.502101864815
3814306283.561,0.49858499999999994,0.50697,0.5027775,596029.0556491615,91320.48974498532,504708.56590417615,77055.1229567946,12114.992895868452,64940.130060926145,2.0,0.494140625,1.0,1.0,0.965482194643,98.9807358742,0.502101864815
3814306283.661,0.49727875,0.51728,0.507279375,600938.933507026,83506.12027820841,517432.81322881766,76473.44715492908,9793.252662956302,66680.19449197277,2.0,0.494140625,1.0,1.0,0.936606193432,98.1666117668,0.502101864815
3814306283.761,0.49851750000000006,0.513405,0.50596125,601595.6418817311,81663.45928076238,519932.18260096875,79097.22672795752,10957.92469730429,68139.30203065323,2.0,0.494140625,1.0,1.0,0.936606193432,98.1666117668,0.502101864815
3814306283.861,0.49859625,0.50957,0.504083125,610413.8349751728,85269.77912723742,525144.0558479354,80688.40145975832,9486.621395779199,71201.78006397912,2.0,0.494140625,1.0,1.0,0.945022815373,100.609181213,0.49859559536
3814306283.961,0.498415,0.5109600000000001,0.5046875000000001,596920.6374132247,91275.37023794014,505645.26717528456,77791.8905243273,10408.042557168388,67383.84796715892,2.0,0.494140625,1.0,1.0,0.945022815373,100.609181213,0.49859559536
3814306284.061,0.49648749999999997,0.511555,0.50402125,599630.6401338262,86529.27343765911,513101.36669616704,78293.29823048378,11813.211254819413,66480.08697566437,2.0,0.501953125,1.0,1.0,0.963073799759,101.423502445,0.49859559536
3814306284.161,0.49678625000000004,0.520035,0.508410625,599583.4344359701,79950.37942438683,519633.0550115833,76456.1972626677,10035.818038608246,66420.37922405946,2.0,0.501953125,1.0,1.0,0.963073799759,101.423502445,0.49859559536
3814306284.261,0.495885,0.5150600000000001,0.5054725,611226.3541330202,85332.12815700713,525894.225976013,75288.6005959376,11627.988288359782,63660.61230757782,2.0,0.501953125,1.0,1.0,1.01130086869,100.744999981,0.499472799301
3814306284.361,0.49710750000000004,0.508955,0.50303125,598978.3997298195,84416.90162707986,514561.4981027396,76615.16009188259,10155.287734611571,66459.87235727102,2.0,0.501953125,1.0,1.0,1.01130086869,100.744999981,0.499472799301
3814306284.461,0.49747874999999997,0.51538,0.506429375,601012.1205487361,80561.33810396466,520450.7824447714,78673.75617393173,11107.334293278764,67566.42188065297,2.0,0.501953125,1.0,1.0,1.02942368885,103.323388195,0.495966529846
3814306284.561,0.496665,0.51536,0.5060125,610885.2732274908,84904.62676414073,525980.6464633502,77038.65978716974,8732.22507853397,68306.43470863577,2.0,0.501953125,1.0,1.0,1.02942368885,103.323388195,0.495966529846
3814306284.661,0.49535375000000004,0.5161,0.505726875,597287.2130950124,84547.22295963098,512739.99013538135,77148.99376161919,9312.820456072432,67836.17330554676,2.0,0.4921875,1.0,1.0,1.05119447436,102.10200491,0.502977795601
3814306284.761,0.4952175,0.508525,0.50187125,597576.0625264633,91459.0448777423,506117.017648721,76247.98880706428,11403.082878280205,64844.90592878407,2.0,0.4921875,1.0,1.0,1.05119447436,102.10200491,0.502977795601
3814306284.861,0.49723125,0.5173449999999999,0.507288125,603187.9093876837,81731.99752916643,521455.9118585173,77419.21778181149,9983.507269650643,67435.71051216085,2.0,0.4921875,1.0,1.0,1.07420642546,99.3879950523,0.501225934029
3814306284.961,0.49652375,0.513455,0.504989375,605519.8498955986,86108.8660124777,519410.98388312093,75342.60000593012,10471.12031305567,64871.47969287445,2.0,0.4921875,1.0,1.0,1.07420642546,99.3879950523,0.501225934029
3814306285.061,0.4951725,0.52097,0.50807125,603339.2351037632,84532.68344642498,518806.55165733816,76717.65304342048,11144.50984933952,65573.14319408096,2.0,0.4921875,1.0,1.0,1.04393499748,101.016440392,0.502977795601
3814306285.161,0.49426249999999994,0.517185,0.50572375,601135.6402753362,78160.11551590209,522975.52475943416,78552.97887246584,11181.574288525233,67371.4045839406,2.0,0.4921875,1.0,1.0,1.04393499748,101.016440392,0.502977795601
3814306285.261,0.4979825,0.5134,0.5056912499999999,593543.265096371,85957.74390436396,507585.521192007,76291.62397086297,11167.48452485124,65124.13944601173,2.0,0.515039086342,1.0,1.0,1.03667689765,98.8451142311,0.50560813427
3814306285.361,0.49801,0.5121549999999999,0.5050825,596257.5353537967,84467.69593049903,511789.8394232977,76505.72901224963,8088.900215400827,68416.8287968488,2.0,0.515039086342,1.0,1.0,1.03667689765,98.8451142311,0.50560813427
3814306285.461,0.49779249999999997,0.515825,0.50680875,606733.7474315991,81942.79924400864,524790.9481875905,66373.48445463378,8630.840836211824,57742.643618421964,2.0,0.515039086342,1.0,1.0,1.03667689765,97.6237309456,0.502977795601
3814306285.561,0.49811125,0.51544,0.506775625,607376.989280781,86450.74703335986,520926.2422474212,52211.29411715439,5601.961451579087,46609.332665575304,2.0,0.515039086342,1.0,1.0,1.03667689765,97.6237309456,0.502977795601
3814306285.661,0.49833625000000004,0.508505,0.503420625,594751.5288370398,90477.58795513482,504273.94088190503,40067.48713392504,4350.391585418191,35717.09554850685,2.0,0.515039086342,1.0,1.0,0.995612142207,101.016440392,0.499472799301
3814306285.761,0.49778625000000004,0.519015,0.508400625,613069.3722566289,81096.97195183235,531972.4003047966,33193.92966134765,4173.27851638219,29020.651144965457,2.0,0.515039086342,1.0,1.0,0.995612142207,101.016440392,0.499472799301
3814306285.861,0.4979675,0.524015,0.51099125,602318.3480408643,79471.26836115845,522847.0796797059,28052.009874948963,3446.977005867224,24605.03286908174,2.0,0.49453124404,1.0,1.0,0.967889188484,102.780507374,0.500348730087
3814306285.961,0.49980625,0.51622,0.508013125,591410.92446634,81212.86172562174,510198.06274071825,21769.65050575431,2820.357134784044,18949.293370970267,2.0,0.49453124404,1.0,1.0,0.967889188484,102.780507374,0.500348730087
3814306286.061,0.50118375,0.5102549999999999,0.505719375,587432.9245995852,78558.25258896971,508874.6720106155,20024.539095740696,2161.763659318148,17862.775436422548,2.0,0.49453124404,1.0,1.0,1.01492491789,100.47355957,0.496842460632
3814306286.161,0.49942625,0.513095,0.506260625,596610.9850971645,87448.51150992673,509162.47358723776,16481.69446982516,1946.5662698696024,14535.128199955558,2.0,0.49453124404,1.0,1.0,1.01492491789,100.47355957,0.496842460632
3814306286.261,0.49933875000000005,0.51712,0.508229375,593118.5238547358,79715.46185895265,513403.0619957831,13500.177914832393,1746.3656719745757,11753.812242857817,2.0,0.49453124404,1.0,1.0,1.052405864,100.20211916,0.499472799301
3814306286.361,0.4983275,0.522615,0.51047125,595480.3472029443,83672.85932039752,511807.48788254685,11392.846176608373,1353.0051673489427,10039.84100925943,2.0,0.49453124404,1.0,1.0,1.052405864,100.20211916,0.499472799301
3814306286.461,0.50022,0.5159549999999999,0.5080875,573408.7338843782,84929.6954772582,488479.03840712004,9487.577372281881,2039.6156188287646,7447.961753453117,2.0,0.49277344346,1.0,1.0,1.03063175404,95.7238451958,0.509990334511
3814306286.561,0.49937624999999997,0.5238,0.5115881250000001,583482.0150263514,78970.08736837064,504511.9276579808,8146.622625616166,1625.878280293368,6520.744345322798,2.0,0.49277344346,1.0,1.0,1.03063175404,95.7238451958,0.509990334511
3814306286.661,0.49804125,0.5174399999999999,0.507740625,592510.532043278,86508.72161454873,506001.8104287293,7475.171621857667,869.3402430948813,6605.831378762785,2.0,0.49277344346,1.0,1.0,0.987169921641,94.3668402672,0.501225934029
3814306286.761,0.4984725,0.516205,0.50733875,569571.8212380277,87152.81306350345,482419.0081745242,5964.555105814292,782.4731057468064,5182.082000067486,2.0,0.49277344346,1.0,1.0,0.987169921641,94.3668402672,0.501225934029
3814306286.861,0.49950875,0.5225299999999999,0.5110193749999999,603290.9871545957,78295.04844033481,524995.9387142608,5846.107947274575,672.5202618604613,5173.587685414113,2.0,0.49277344346,1.0,0.0,0.90658290238,99.3879950523,0.49859559536
3814306286.961,0.50075125,0.517655,0.509203125,593411.5807857928,88409.94778445485,505001.63300133793,6259.276212670169,1063.699118476649,5195.577094193521,2.0,0.49277344346,1.0,0.0,0.90658290238,99.3879950523,0.49859559536
3814306287.061,0.4982975,0.5182800000000001,0.5082887500000001,585319.6372336835,83133.0450290042,502186.59220467927,5400.054945384013,482.82313704359376,4917.231808340419,2.0,0.500390648842,1.0,0.0,0.90658290238,100.47355957,0.494213395119
3814306287.161,0.4994225,0.5198,0.5096112500000001,589892.2193365193,81325.6291018227,508566.5902346965,4908.11926056907,866.9361076213645,4041.183152947706,2.0,0.500390648842,1.0,0.0,0.90658290238,100.47355957,0.494213395119
3814306287.261,0.50103125,0.5182100000000001,0.509620625,594155.6414006753,83247.30698885076,510908.33441182453,4998.824853418674,676.7384583471489,4322.086395071525,2.0,0.500390648842,1.0,0.0,0.942619128102,102.780507374,0.495966529846
3814306287.361,0.5014799999999999,0.51523,0.5083549999999999,594137.1373378766,86128.04683889853,508009.09049897804,4034.7135578826337,973.2450006437574,3061.468557238876,2.0,0.500390648842,1.0,0.0,0.942619128102,102.780507374,0.495966529846
3814306287.461,0.500575,0.518465,0.50952,586199.2307534644,81826.1469906952,504373.0837627692,4572.717583827056,965.0013456698008,3607.7162381572552,2.0,0.500390648842,1.0,0.0,1.0282139549,104.544771481,0.496842460632
3814306287.561,0.49939374999999997,0.523315,0.511354375,591471.4365812966,86118.75347954489,505352.6831017517,3903.793670232034,863.204270882361,3040.589399349673,2.0,0.500390648842,1.0,0.0,1.0282139549,104.544771481,0.496842460632
3814306287.661,0.5021249999999999,0.5144299999999999,0.5082774999999999,595793.5045819449,85419.44859992349,510374.0559820214,3601.5886252770247,194.4387432151305,3407.149882061894,2.0,0.506054699421,1.0,0.0,1.07420642546,104.816014767,0.496842460632
3814306287.761,0.50128375,0.5168999999999999,0.509091875,589663.9941453687,79820.74606780075,509843.24807756796,3450.5101487198767,482.0759106036027,2968.434238116274,2.0,0.506054699421,1.0,0.0,1.07420642546,104.816014767,0.496842460632
3814306287.861,0.49835874999999996,0.518865,0.5086118749999999,587910.5041123347,84101.86726138528,503808.6368509494,3172.7342535542357,771.6892517796169,2401.045001774619,2.0,0.506054699421,1.0,0.0,1.08875639127,100.47355957,0.507359995842
3814306287.961,0.4999775,0.5204500000000001,0.51021375,581421.6206304323,78150.3473361247,503271.2732943076,3391.3428604194364,385.61446597189473,3005.7283944475416,2.0,0.506054699421,1.0,0.0,1.08875639127,100.47355957,0.507359995842
3814306288.061,0.49953375,0.5194799999999999,0.509506875,589105.001398341,89216.77706909436,499888.2243292467,3139.0107707887455,578.5703492957704,2560.440421492975,2.0,0.506054699421,1.0,0.0,1.09482243049,98.4380521774,0.501225934029
3814306288.161,0.50134625,0.516905,0.509125625,594699.9486225563,84770.51358664758,509929.4350359087,3128.6098579308896,484.2101186384356,2644.399739292454,2.0,0.506054699421,1.0,0.0,1.09482243049,98.4380521774,0.501225934029
3814306288.261,0.49885875,0.52017,0.509514375,586903.0874785187,85251.82951601747,501651.25796250126,2564.787076869339,384.7383161095277,2180.0487607598116,2.0,0.498242199421,1.0,0.0,1.06572458874,99.5236166954,0.500348730087
3814306288.361,0.498975,0.520355,0.509665,589829.1629734624,79460.6087718649,510368.55420159746,2263.714402928986,865.4206976717128,1398.2937052572734,2.0,0.498242199421,1.0,0.0,1.06572458874,99.5236166954,0.500348730087
3814306288.461,0.5017137500000001,0.51371,0.507711875,551843.7919171152,84632.82053531117,467210.97138180403,2050.0414569755912,682.7510905646328,1367.2903664109585,2.0,0.498242199421,1.0,0.0,1.03667689765,98.8451142311,0.501225934029
3814306288.561,0.49953375,0.518845,0.509189375,574340.5823022788,87893.80973456198,486446.7725677169,2405.5212262703353,581.1452063165849,1824.3760199537505,2.0,0.498242199421,1.0,0.0,1.03667689765,98.8451142311,0.501225934029
3814306288.661,0.49868375,0.51814,0.508411875,577163.6395451701,79689.4907054223,497474.1488397478,2212.44894749467,388.5111578812457,1823.9377896134242,2.0,0.498242199421,1.0,0.0,1.0378872416,101.423502445,0.49859559536
3814306288.761,0.49865125,0.525835,0.512243125,568563.7063558694,78941.96114542575,489621.7452104437,2286.937457077367,670.7401442239122,1616.1973128534548,2.0,0.498242199421,1.0,0.0,1.0378872416,101.423502445,0.49859559536
3814306288.861,0.49687875000000004,0.517435,0.507156875,563084.9759733349,83042.6254896367,480042.3504836982,2171.7101696266377,289.4713328557789,1882.2388367708588,2.0,0.489453136921,1.0,0.0,1.0318416623,100.20211916,0.496842460632
3814306288.961,0.49905875,0.51661,0.5078343750000001,568409.8421376145,83977.13925168644,484432.70288592804,2054.531038644904,677.8433403755464,1376.6876982693577,2.0,0.489453136921,1.0,0.0,1.0318416623,100.20211916,0.496842460632
3814306289.061,0.4999525,0.5161100000000001,0.50803125,562668.9935196434,78441.88091607712,484227.1126035663,1799.113200904708,679.1137153047061,1119.999485600002,2.0,0.489453136921,1.0,0.0,1.04151528252,97.4881093025,0.497719664574
3814306289.161,0.4992375,0.5202450000000001,0.50974125,579680.6439476392,78166.1243998305,501514.5195478087,1881.2771055703643,962.3780767721393,918.899028798225,2.0,0.489453136921,1.0,0.0,1.04151528252,97.4881093025,0.497719664574
3814306289.261,0.49587,0.5209550000000001,0.5084125,580073.3651415723,85779.45023046406,494293.91491110827,1846.1458338144926,386.1856197264049,1459.9602140880877,2.0,0.489453136921,1.0,0.0,1.02942368885,101.694942856,0.500348730087
3814306289.361,0.49686,0.51713,0.506995,562803.5829641528,80213.97758881215,482589.6053753407,1996.3969423618032,482.3544568001074,1514.0424855616957,2.0,0.489453136921,1.0,0.0,1.02942368885,101.694942856,0.500348730087
3814306289.461,0.49779624999999994,0.51329,0.505543125,567463.069186538,82014.70566372114,485448.36352281686,2545.8721462050557,292.70169228568074,2253.170453919375,2.0,0.49062499404,1.0,0.0,0.970298279821,99.9306787491,0.503854999542
3814306289.561,0.49822125,0.5225850000000001,0.5104031250000001,572494.2539663367,78468.06273519268,494026.191231144,2059.314569972978,474.4445970375139,1584.8699729354641,2.0,0.49062499404,1.0,0.0,0.970298279821,99.9306787491,0.503854999542
3814306289.661,0.49606125,0.51756,0.506810625,552267.5363228956,87305.37210865793,464962.1642142376,1768.904929091886,191.13944933202166,1577.7654797598643,2.0,0.49062499404,1.0,0.0,1.01734080147,98.8451142311,0.497719664574
3814306289.761,0.49655375,0.52315,0.5098518750000001,565896.4505237611,83891.78206203567,482004.66846172547,1969.6863985606415,94.58450746694962,1875.1018910936918,2.0,0.49062499404,1.0,0.0,1.01734080147,98.8451142311,0.497719664574
3814306289.861,0.49509625,0.515315,0.505205625,572972.0502010226,81807.08571575161,491164.964485271,2556.3488281624473,386.73726421148933,2169.611563950958,2.0,0.49062499404,1.0,0.0,1.01734080147,97.8951713562,0.499472799301
3814306289.961,0.49907625,0.5161899999999999,0.5076331249999999,569892.7647611278,84643.66304122303,485249.10171990475,2211.7045552538298,386.73334823420646,1824.9712070196233,2.0,0.49062499404,1.0,0.0,1.01734080147,97.8951713562,0.499472799301
